1.258327	26.562500	1.258327	30.000000
1.273760	26.269531	1.273760	30.000000
1.293850	26.660156	1.293850	30.000000
1.310224	27.441406	1.310224	30.000000
1.322628	28.320312	1.322628	30.000000
1.344122	28.027344	1.344122	30.000000
1.360546	28.027344	1.360546	30.000000
1.375606	28.320312	1.375606	30.000000
1.392681	27.929687	1.392681	30.000000
1.408448	27.929687	1.408448	30.000000
1.425854	27.832031	1.425854	30.000000
1.441666	27.734375	1.441666	30.000000
1.458421	27.734375	1.458421	30.000000
1.473229	27.734375	1.473229	30.000000
1.491734	27.539062	1.491734	30.000000
1.507349	27.734375	1.507349	30.000000
1.523150	27.441406	1.523150	30.000000
1.539080	28.613281	1.539080	30.000000
1.553012	28.808594	1.553012	30.000000
1.568016	28.906250	1.568016	30.000000
1.584195	29.589844	1.584195	30.000000
1.601000	29.101562	1.601000	30.000000
1.618427	29.101562	1.618427	30.000000
1.634860	29.296875	1.634860	30.000000
1.649818	28.906250	1.649818	30.000000
1.661786	28.808594	1.661786	30.000000
1.683728	29.003906	1.683728	30.000000
1.694759	28.613281	1.694759	30.000000
1.716920	28.515625	1.716920	30.000000
1.731656	28.417969	1.731656	30.000000
1.749424	28.417969	1.749424	30.000000
1.768503	28.515625	1.768503	30.000000
1.786431	28.222656	1.786431	30.000000
1.802414	28.125000	1.802414	30.000000
1.819276	28.027344	1.819276	30.000000
1.833748	28.027344	1.833748	30.000000
1.846076	28.125000	1.846076	30.000000
1.863120	28.027344	1.863120	30.000000
1.879227	27.734375	1.879227	30.000000
1.895421	28.125000	1.895421	30.000000
1.912219	28.906250	1.912219	30.000000
1.929222	29.199219	1.929222	30.000000
1.946545	29.394531	1.946545	30.000000
1.961152	29.589844	1.961152	30.000000
1.973101	29.394531	1.973101	30.000000
1.990006	29.589844	1.990006	30.000000
2.006964	29.199219	2.006964	30.000000
2.018529	29.101562	2.018529	30.000000
2.039927	29.003906	2.039927	30.000000
2.056830	28.906250	2.056830	30.000000
2.071929	29.199219	2.071929	30.000000
2.083916	28.808594	2.083916	30.000000
2.104754	28.710937	2.104754	30.000000
2.121880	28.515625	2.121880	30.000000
2.137777	28.515625	2.137777	30.000000
2.154686	28.515625	2.154686	30.000000
2.165872	28.320312	2.165872	30.000000
2.181881	28.222656	2.181881	30.000000
2.200264	29.101562	2.200264	30.000000
2.215739	30.078125	2.215739	30.000000
2.231773	29.882812	2.231773	30.000000
2.247807	29.882812	2.247807	30.000000
2.260698	29.882812	2.260698	30.000000
2.276728	29.785156	2.276728	30.000000
2.289614	29.687500	2.289614	30.000000
2.302550	29.687500	2.302550	30.000000
2.321455	29.785156	2.321455	30.000000
2.333424	29.492187	2.333424	30.000000
2.354567	29.687500	2.354567	30.000000
2.371292	29.296875	2.371292	30.000000
2.388422	29.199219	2.388422	30.000000
2.403780	29.101562	2.403780	30.000000
2.416223	28.906250	2.416223	30.000000
2.436118	28.906250	2.436118	30.000000
2.449229	29.003906	2.449229	30.000000
2.466092	29.492187	2.466092	30.000000
2.481000	30.371094	2.481000	30.000000
2.493966	30.566406	2.493966	30.000000
2.515554	30.566406	2.515554	30.000000
2.527189	30.761719	2.527189	30.000000
2.543379	30.371094	2.543379	30.000000
2.560434	30.371094	2.560434	30.000000
2.572067	30.566406	2.572067	30.000000
2.588372	30.175781	2.588372	30.000000
2.604079	30.078125	2.604079	30.000000
2.617207	30.273437	2.617207	30.000000
2.630219	30.078125	2.630219	30.000000
2.650518	29.687500	2.650518	30.000000
2.661378	29.687500	2.661378	30.000000
2.683440	29.492187	2.683440	30.000000
2.694507	29.296875	2.694507	30.000000
2.710792	29.296875	2.710792	30.000000
2.723908	29.296875	2.723908	30.000000
2.740515	29.785156	2.740515	30.000000
2.752357	30.371094	2.752357	30.000000
2.768641	30.664062	2.768641	30.000000
2.784298	31.152344	2.784298	30.000000
2.796250	30.761719	2.796250	30.000000
2.814687	30.761719	2.814687	30.000000
2.825255	30.664062	2.825255	30.000000
2.847170	30.566406	2.847170	30.000000
2.858262	30.468750	2.858262	30.000000
2.870816	30.371094	2.870816	30.000000
2.886775	30.371094	2.886775	30.000000
2.903735	30.566406	2.903735	30.000000
2.919694	30.078125	2.919694	30.000000
2.936732	29.980469	2.936732	30.000000
2.953853	29.785156	2.953853	30.000000
2.968555	29.687500	2.968555	30.000000
2.981640	29.589844	2.981640	30.000000
2.997540	29.882812	2.997540	30.000000
3.009447	29.296875	3.009447	30.000000
3.025668	29.882812	3.025668	30.000000
3.042507	30.859375	3.042507	30.000000
3.058614	30.859375	3.058614	30.000000
3.076808	30.957031	3.076808	30.000000
3.091288	30.957031	3.091288	30.000000
3.109256	30.859375	3.109256	30.000000
3.124250	31.347656	3.124250	30.000000
3.136253	30.957031	3.136253	30.000000
3.154130	30.664062	3.154130	30.000000
3.170126	30.468750	3.170126	30.000000
3.186127	30.371094	3.186127	30.000000
3.203001	30.273437	3.203001	30.000000
3.218968	30.175781	3.218968	30.000000
3.235627	30.078125	3.235627	30.000000
3.252016	29.980469	3.252016	30.000000
3.268289	29.882812	3.268289	30.000000
3.279890	29.785156	3.279890	30.000000
3.298188	29.687500	3.298188	30.000000
3.313708	29.492187	3.313708	30.000000
3.324777	29.882812	3.324777	30.000000
3.346876	31.152344	3.346876	30.000000
3.361676	31.054687	3.361676	30.000000
3.378011	31.152344	3.378011	30.000000
3.394535	31.347656	3.394535	30.000000
3.411937	31.054687	3.411937	30.000000
3.427715	30.859375	3.427715	30.000000
3.439424	30.761719	3.439424	30.000000
3.456607	30.664062	3.456607	30.000000
3.472356	30.566406	3.472356	30.000000
3.488437	30.371094	3.488437	30.000000
3.506350	30.371094	3.506350	30.000000
3.521227	30.566406	3.521227	30.000000
3.538378	30.078125	3.538378	30.000000
3.550097	29.980469	3.550097	30.000000
3.571497	30.175781	3.571497	30.000000
3.588267	29.785156	3.588267	30.000000
3.605432	29.785156	3.605432	30.000000
3.617372	29.589844	3.617372	30.000000
3.636333	29.492187	3.636333	30.000000
3.649359	29.687500	3.649359	30.000000
3.664852	30.761719	3.664852	30.000000
3.678865	30.859375	3.678865	30.000000
3.698159	30.957031	3.698159	30.000000
3.709842	31.347656	3.709842	30.000000
3.732264	30.957031	3.732264	30.000000
3.747687	31.250000	3.747687	30.000000
3.763638	30.761719	3.763638	30.000000
3.779655	30.761719	3.779655	30.000000
3.791517	30.859375	3.791517	30.000000
3.809567	30.566406	3.809567	30.000000
3.825424	30.371094	3.825424	30.000000
3.838390	30.566406	3.838390	30.000000
3.857395	29.980469	3.857395	30.000000
3.874294	29.980469	3.874294	30.000000
3.890369	29.882812	3.890369	30.000000
3.902427	29.785156	3.902427	30.000000
3.923228	29.980469	3.923228	30.000000
3.939293	29.589844	3.939293	30.000000
3.953149	29.492187	3.953149	30.000000
3.972102	29.687500	3.972102	30.000000
3.984115	29.296875	3.984115	30.000000
4.006600	29.199219	4.006600	30.000000
4.021853	30.078125	4.021853	30.000000
4.037378	30.761719	4.037378	30.000000
4.054872	30.566406	4.054872	30.000000
4.070415	30.761719	4.070415	30.000000
4.088397	30.957031	4.088397	30.000000
4.103510	30.468750	4.103510	30.000000
4.119162	30.859375	4.119162	30.000000
4.136115	30.371094	4.136115	30.000000
4.152575	30.761719	4.152575	30.000000
4.168364	30.175781	4.168364	30.000000
4.184983	30.078125	4.184983	30.000000
4.202952	30.273437	4.202952	30.000000
4.218051	29.882812	4.218051	30.000000
4.229864	29.785156	4.229864	30.000000
4.247814	29.980469	4.247814	30.000000
4.262774	29.687500	4.262774	30.000000
4.276738	29.492187	4.276738	30.000000
4.292695	29.687500	4.292695	30.000000
4.303666	29.101562	4.303666	30.000000
4.324667	29.687500	4.324667	30.000000
4.341341	29.101562	4.341563	30.000000
4.357558	29.003906	4.357558	30.000000
4.373478	29.199219	4.373478	30.000000
4.390718	28.808594	4.390718	30.000000
4.402402	29.003906	4.402402	30.000000
4.414372	28.906250	4.414372	30.000000
4.426821	29.101562	4.426821	30.000000
4.438990	29.980469	4.438990	30.000000
4.451273	30.273437	4.451273	30.000000
4.469223	30.175781	4.469223	30.000000
4.484183	30.273437	4.484183	30.000000
4.500139	30.175781	4.500139	30.000000
4.517094	30.371094	4.517094	30.000000
4.529063	30.078125	4.529063	30.000000
4.547014	29.980469	4.547014	30.000000
4.561975	29.882812	4.561975	30.000000
4.574634	29.785156	4.574634	30.000000
4.587905	29.785156	4.587905	30.000000
4.599993	29.687500	4.599993	30.000000
4.610850	29.589844	4.610850	30.000000
4.628135	29.492187	4.628135	30.000000
4.644069	29.394531	4.644069	30.000000
4.661710	29.589844	4.661710	30.000000
4.676670	29.199219	4.676670	30.000000
4.693686	29.101562	4.693686	30.000000
4.709580	29.296875	4.709580	30.000000
4.730635	29.101562	4.730635	30.000000
4.746694	28.906250	4.746694	30.000000
4.762440	28.710937	4.762440	30.000000
4.779443	28.906250	4.779443	30.000000
4.799457	29.296875	4.799457	30.000000
4.817410	30.175781	4.817410	30.000000
4.832291	30.078125	4.832291	30.000000
4.854664	30.078125	4.854664	30.000000
4.869165	30.078125	4.869165	30.000000
4.885507	30.078125	4.885507	30.000000
4.902166	29.980469	4.902166	30.000000
4.918672	30.078125	4.918672	30.000000
4.932022	29.785156	4.932022	30.000000
4.947075	29.687500	4.947075	30.000000
4.959374	29.785156	4.959374	30.000000
4.976295	29.492187	4.976295	30.000000
4.992182	29.394531	4.992182	30.000000
5.008513	29.296875	5.008513	30.000000
5.026227	29.199219	5.026227	30.000000
5.036871	29.394531	5.036871	30.000000
5.058677	29.003906	5.058677	30.000000
5.074545	28.906250	5.074545	30.000000
5.091490	28.808594	5.091490	30.000000
5.107023	28.710937	5.107023	30.000000
5.123975	28.710937	5.123975	30.000000
5.138960	28.613281	5.138960	30.000000
5.157029	28.515625	5.157029	30.000000
5.167975	28.417969	5.167975	30.000000
5.189083	28.808594	5.189083	30.000000
5.205254	29.492187	5.205254	30.000000
5.221876	29.882812	5.221876	30.000000
5.237782	30.273437	5.237782	30.000000
5.255624	29.882812	5.255624	30.000000
5.271579	30.371094	5.271579	30.000000
5.286856	30.175781	5.286856	30.000000
5.303787	29.785156	5.303787	30.000000
5.319541	29.980469	5.319541	30.000000
5.336472	29.492187	5.336472	30.000000
5.353495	29.980469	5.353495	30.000000
5.365490	29.394531	5.365490	30.000000
5.386575	29.199219	5.386575	30.000000
5.398402	29.199219	5.398402	30.000000
5.419247	29.003906	5.419247	30.000000
5.434207	28.906250	5.434207	30.000000
5.450447	29.101562	5.450447	30.000000
5.468656	28.613281	5.468656	30.000000
5.483567	29.199219	5.483567	30.000000
5.499621	29.101562	5.499621	30.000000
5.517670	28.710937	5.517670	30.000000
5.532598	29.199219	5.532598	30.000000
5.548558	30.078125	5.548558	30.000000
5.565366	30.273437	5.565366	30.000000
5.582547	30.175781	5.582547	30.000000
5.599775	30.468750	5.599775	30.000000
5.610248	30.273437	5.610248	30.000000
5.631276	30.078125	5.631276	30.000000
5.648423	29.882812	5.648423	30.000000
5.664259	29.785156	5.664259	30.000000
5.680058	29.785156	5.680058	30.000000
5.698311	29.492187	5.698311	30.000000
5.713932	29.394531	5.713932	30.000000
5.729888	29.687500	5.729888	30.000000
5.750924	29.687500	5.750924	30.000000
5.773919	29.003906	5.773919	30.000000
5.791806	29.199219	5.791806	30.000000
5.806679	28.906250	5.806679	30.000000
5.827774	28.906250	5.827774	30.000000
5.844736	28.710937	5.844736	30.000000
5.864528	28.417969	5.864528	30.000000
5.880702	28.320312	5.880702	30.000000
5.897645	28.320312	5.897645	30.000000
5.914927	28.710937	5.914927	30.000000
5.931570	29.492187	5.931570	30.000000
5.946365	30.175781	5.946365	30.000000
5.962267	30.273437	5.962267	30.000000
5.980069	29.980469	5.980069	30.000000
5.996488	29.882812	5.996488	30.000000
6.007610	29.882812	6.007610	30.000000
6.030399	29.785156	6.030399	30.000000
6.044386	29.785156	6.044386	30.000000
6.058354	29.589844	6.058354	30.000000
6.078270	29.785156	6.078270	30.000000
6.093546	29.589844	6.093546	30.000000
6.110454	29.296875	6.110454	30.000000
6.126668	29.296875	6.126668	30.000000
6.144628	29.101562	6.144628	30.000000
6.159106	29.003906	6.159106	30.000000
6.175560	29.199219	6.175560	30.000000
6.193326	28.808594	6.193326	30.000000
6.208188	28.710937	6.208188	30.000000
6.226483	28.613281	6.226483	30.000000
6.242056	28.515625	6.242056	30.000000
6.258834	28.417969	6.258834	30.000000
6.273791	29.394531	6.273791	30.000000
6.286756	30.078125	6.286756	30.000000
6.306704	30.078125	6.306704	30.000000
6.319908	30.371094	6.319908	30.000000
6.332640	30.371094	6.332640	30.000000
6.352581	29.980469	6.352581	30.000000
6.368703	29.882812	6.368703	30.000000
6.384786	29.785156	6.384786	30.000000
6.400522	29.687500	6.400522	30.000000
6.418588	29.589844	6.418588	30.000000
6.433571	29.492187	6.433571	30.000000
6.450490	29.394531	6.450490	30.000000
6.467275	29.296875	6.467275	30.000000
6.478362	29.296875	6.478362	30.000000
6.499398	29.101562	6.499398	30.000000
6.511156	29.003906	6.511156	30.000000
6.528281	29.492187	6.528281	30.000000
6.544072	28.808594	6.544072	30.000000
6.561027	28.906250	6.561027	30.000000
6.581970	28.906250	6.581970	30.000000
6.610891	28.417969	6.610891	30.000000
6.634825	28.613281	6.634825	30.000000
6.662751	28.320312	6.662751	30.000000
6.688682	28.125000	6.688682	30.000000
6.699710	28.808594	6.699710	30.000000
6.721760	29.296875	6.721760	30.000000
6.732615	29.687500	6.732615	30.000000
6.744726	29.687500	6.744726	30.000000
6.762485	29.687500	6.762485	30.000000
6.773454	29.687500	6.773454	30.000000
6.794925	29.785156	6.794925	30.000000
6.811625	29.492187	6.811625	30.000000
6.830512	29.687500	6.830512	30.000000
6.856518	29.589844	6.856518	30.000000
6.881346	29.101562	6.881346	30.000000
6.905397	29.003906	6.905397	30.000000
6.929292	28.808594	6.929292	30.000000
6.955316	28.710937	6.955316	30.000000
6.978085	28.808594	6.978085	30.000000
7.020569	28.320312	7.020569	30.000000
7.040915	28.417969	7.040915	30.000000
7.061062	28.125000	7.061062	30.000000
7.076932	28.320312	7.076932	30.000000
7.092775	27.832031	7.092775	30.000000
7.110928	28.515625	7.110928	30.000000
7.126685	29.394531	7.126685	30.000000
7.142693	29.492187	7.142693	30.000000
7.159968	29.882812	7.159968	30.000000
7.176657	29.492187	7.176657	30.000000
7.192591	30.078125	7.192591	30.000000
7.203666	29.492187	7.203666	30.000000
7.225475	29.394531	7.225475	30.000000
7.240528	29.589844	7.240528	30.000000
7.253365	29.199219	7.253365	30.000000
7.273464	29.394531	7.273464	30.000000
7.285279	29.003906	7.285279	30.000000
7.303237	28.906250	7.303237	30.000000
7.322295	29.101562	7.322295	30.000000
7.339136	28.710937	7.339136	30.000000
7.355116	28.710937	7.355116	30.000000
7.371554	28.906250	7.371554	30.000000
7.388251	28.320312	7.388251	30.000000
7.404068	28.417969	7.404068	30.000000
7.421121	28.320312	7.421121	30.000000
7.436976	28.222656	7.436976	30.000000
7.453063	28.125000	7.453063	30.000000
7.470076	28.320312	7.470076	30.000000
7.481928	27.929687	7.481928	30.000000
7.504022	28.417969	7.504022	30.000000
7.518758	27.832031	7.518758	30.000000
7.536890	27.734375	7.536890	30.000000
7.551843	27.636719	7.551843	30.000000
7.565633	27.832031	7.565633	30.000000
7.585578	28.808594	7.585578	30.000000
7.600539	29.296875	7.600539	30.000000
7.621531	29.199219	7.621531	30.000000
7.637491	29.199219	7.637491	30.000000
7.654813	29.492187	7.654813	30.000000
7.670352	29.199219	7.670352	30.000000
7.688568	29.394531	7.688568	30.000000
7.704266	28.906250	7.704266	30.000000
7.715287	29.003906	7.715287	30.000000
7.736370	28.808594	7.736370	30.000000
7.752865	28.515625	7.752865	30.000000
7.769317	28.613281	7.769317	30.000000
7.785447	28.515625	7.785447	30.000000
7.797800	28.417969	7.797800	30.000000
7.819216	28.613281	7.819216	30.000000
7.834092	28.320312	7.834092	30.000000
7.851050	28.222656	7.851050	30.000000
7.868002	28.125000	7.868002	30.000000
7.884200	27.929687	7.884200	30.000000
7.895926	27.929687	7.895926	30.000000
7.912412	28.125000	7.912412	30.000000
7.930393	27.929687	7.930393	30.000000
7.945794	28.027344	7.945794	30.000000
7.962098	28.222656	7.962098	30.000000
7.978986	28.906250	7.978986	30.000000
7.993777	29.394531	7.993777	30.000000
8.014698	29.492187	8.014698	30.000000
8.031627	29.492187	8.031627	30.000000
8.047745	29.687500	8.047745	30.000000
8.063540	29.199219	8.063540	30.000000
8.084624	29.492187	8.084624	30.000000
8.101437	29.101562	8.101437	30.000000
8.114513	28.906250	8.114513	30.000000
8.134352	29.199219	8.134352	30.000000
8.155731	28.808594	8.155731	30.000000
8.171256	28.613281	8.171256	30.000000
8.186275	28.613281	8.186275	30.000000
8.203166	28.417969	8.203166	30.000000
8.220124	28.613281	8.220124	30.000000
8.240170	28.222656	8.240170	30.000000
8.257023	28.222656	8.257023	30.000000
8.273976	28.320312	8.273976	30.000000
8.288991	28.027344	8.288991	30.000000
8.300967	28.222656	8.300967	30.000000
8.321852	27.929687	8.321852	30.000000
8.338117	27.832031	8.338117	30.000000
8.354272	27.734375	8.354272	30.000000
8.372406	27.832031	8.372406	30.000000
8.387401	27.636719	8.387401	30.000000
8.403702	27.441406	8.403702	30.000000
8.420022	27.929687	8.420022	30.000000
8.436788	28.710937	8.436788	30.000000
8.453924	29.003906	8.453924	30.000000
8.470606	29.101562	8.470606	30.000000
8.486632	29.199219	8.486632	30.000000
8.503556	29.003906	8.503556	30.000000
8.518477	29.101562	8.518477	30.000000
8.534442	29.296875	8.534442	30.000000
8.551679	28.808594	8.551679	30.000000
8.567772	28.808594	8.567772	30.000000
8.584367	29.003906	8.584367	30.000000
8.600465	28.613281	8.600465	30.000000
8.618210	28.906250	8.618210	30.000000
8.637211	28.320312	8.637211	30.000000
8.649128	28.320312	8.649128	30.000000
8.671609	28.222656	8.671609	30.000000
8.686523	28.222656	8.686523	30.000000
8.703571	28.417969	8.703571	30.000000
8.718944	28.027344	8.718944	30.000000
8.735896	28.222656	8.735896	30.000000
8.753567	27.832031	8.753567	30.000000
8.769270	28.027344	8.769270	30.000000
8.781387	27.734375	8.781387	30.000000
8.797428	27.636719	8.797428	30.000000
8.809643	27.832031	8.809643	30.000000
8.822138	27.343750	8.822138	30.000000
8.839399	27.441406	8.839399	30.000000
8.854454	27.343750	8.854454	30.000000
8.871512	28.222656	8.871512	30.000000
8.887061	29.101562	8.887061	30.000000
8.903291	29.003906	8.903291	30.000000
8.921172	29.101562	8.921172	30.000000
8.936310	29.101562	8.936310	30.000000
8.953020	29.003906	8.953020	30.000000
8.970613	29.003906	8.970613	30.000000
8.985013	28.906250	8.985013	30.000000
9.003361	28.808594	9.003361	30.000000
9.018270	28.613281	9.018270	30.000000
9.034320	28.613281	9.034320	30.000000
9.051240	28.808594	9.051240	30.000000
9.062993	28.417969	9.062993	30.000000
9.076958	28.417969	9.076958	30.000000
9.093113	28.613281	9.093113	30.000000
9.107874	28.417969	9.107874	30.000000
9.121100	28.125000	9.121100	30.000000
9.136796	28.320312	9.136796	30.000000
9.154337	27.929687	9.154337	30.000000
9.170838	28.027344	9.170838	30.000000
9.185945	28.222656	9.185945	30.000000
9.207896	27.734375	9.207896	30.000000
9.223700	28.027344	9.223700	30.000000
9.240858	27.832031	9.240858	30.000000
9.259802	27.539062	9.259802	30.000000
9.272565	27.441406	9.272565	30.000000
9.293560	27.343750	9.293560	30.000000
9.317660	27.539062	9.317660	30.000000
9.334503	27.148437	9.334503	30.000000
9.345476	27.148437	9.345476	30.000000
9.367773	27.050781	9.367773	30.000000
9.382658	26.953125	9.382658	30.000000
9.399260	27.148437	9.399260	30.000000
9.415296	28.027344	9.415296	30.000000
9.431356	28.515625	9.431356	30.000000
9.449095	28.906250	9.449095	30.000000
9.464479	28.710937	9.464479	30.000000
9.481304	28.613281	9.481304	30.000000
9.497537	28.613281	9.497537	30.000000
9.513919	28.515625	9.513919	30.000000
9.525886	28.710937	9.525886	30.000000
9.543130	28.320312	9.543130	30.000000
9.558985	28.125000	9.558985	30.000000
9.576266	28.222656	9.576266	30.000000
9.592986	28.125000	9.592986	30.000000
9.603799	28.125000	9.603799	30.000000
9.625184	28.027344	9.625184	30.000000
9.641165	27.929687	9.641165	30.000000
9.653678	27.929687	9.653678	30.000000
9.675622	27.734375	9.675622	30.000000
9.689580	27.734375	9.689580	30.000000
9.706758	27.539062	9.706758	30.000000
9.723827	27.832031	9.723827	30.000000
9.738619	27.343750	9.738619	30.000000
9.755618	27.343750	9.755618	30.000000
9.775626	27.539062	9.775626	30.000000
9.793587	27.246094	9.793587	30.000000
9.809430	27.246094	9.809430	30.000000
9.825475	27.246094	9.825475	30.000000
9.842389	27.050781	9.842389	30.000000
9.858398	27.246094	9.858398	30.000000
9.873719	27.832031	9.873719	30.000000
9.891738	28.417969	9.891738	30.000000
9.907168	28.613281	9.907168	30.000000
9.923172	28.613281	9.923172	30.000000
9.949331	28.906250	9.949331	30.000000
9.960146	28.515625	9.960146	30.000000
9.977029	28.515625	9.977029	30.000000
9.997039	28.710937	9.997039	30.000000
10.012928	28.320312	10.012928	30.000000
10.031077	28.613281	10.031077	30.000000
10.049902	28.125000	10.049902	30.000000
10.078763	28.320312	10.078763	30.000000
10.099841	28.027344	10.099841	30.000000
10.116885	28.320312	10.116885	30.000000
10.132565	27.734375	10.132565	30.000000
10.149519	27.636719	10.149519	30.000000
10.160703	27.929687	10.160703	30.000000
10.181676	27.441406	10.181676	30.000000
10.198525	27.441406	10.198525	30.000000
10.215465	27.441406	10.215465	30.000000
10.231422	27.343750	10.231422	30.000000
10.247262	27.246094	10.247262	30.000000
10.268203	27.148437	10.268203	30.000000
10.279331	27.148437	10.279331	30.000000
10.301116	27.343750	10.301116	30.000000
10.316535	27.050781	10.316535	30.000000
10.338373	26.855469	10.338373	30.000000
10.350087	26.855469	10.350087	30.000000
10.365227	27.246094	10.365227	30.000000
10.383244	26.757812	10.383244	30.000000
10.399122	26.953125	10.399122	30.000000
10.416191	28.222656	10.416191	30.000000
10.431342	28.320312	10.431342	30.000000
10.447781	28.417969	10.447781	30.000000
10.459692	28.417969	10.459692	30.000000
10.476908	28.417969	10.476908	30.000000
10.492765	28.417969	10.492765	30.000000
10.505618	28.320312	10.505618	30.000000
10.521525	28.222656	10.521525	30.000000
10.537985	28.320312	10.537985	30.000000
10.554892	28.417969	10.554892	30.000000
10.571675	28.027344	10.571675	30.000000
10.583360	27.929687	10.583360	30.000000
10.599406	27.832031	10.599406	30.000000
10.616388	27.734375	10.616388	30.000000
10.632231	28.320312	10.632231	30.000000
10.648286	27.929687	10.648286	30.000000
10.665323	27.636719	10.665323	30.000000
10.681100	27.832031	10.681100	30.000000
10.698410	27.441406	10.698410	30.000000
10.714011	27.343750	10.714011	30.000000
10.731480	27.636719	10.731480	30.000000
10.743982	27.441406	10.743982	30.000000
10.764341	27.246094	10.764341	30.000000
10.780159	27.246094	10.780159	30.000000
10.795666	26.953125	10.795666	30.000000
10.812109	27.050781	10.812109	30.000000
10.828338	26.953125	10.828338	30.000000
10.846536	26.953125	10.846536	30.000000
10.862034	26.855469	10.862034	30.000000
10.878165	26.953125	10.878165	30.000000
10.893965	27.832031	10.893965	30.000000
10.910200	28.222656	10.910200	30.000000
10.928115	28.710937	10.928115	30.000000
10.943722	28.515625	10.943722	30.000000
10.959687	28.417969	10.959687	30.000000
10.975708	28.417969	10.975708	30.000000
10.989635	28.320312	10.989635	30.000000
11.008634	28.222656	11.008634	30.000000
11.020515	28.222656	11.020515	30.000000
11.043195	28.417969	11.043195	30.000000
11.057761	28.320312	11.057761	30.000000
11.075741	28.125000	11.075741	30.000000
11.090523	27.832031	11.090523	30.000000
11.107547	28.125000	11.107547	30.000000
11.123435	27.734375	11.123435	30.000000
11.136402	27.636719	11.136402	30.000000
11.152826	27.539062	11.152826	30.000000
11.168318	27.539062	11.168318	30.000000
11.180324	27.441406	11.180324	30.000000
11.197657	27.343750	11.197657	30.000000
11.213635	27.343750	11.213635	30.000000
11.225548	27.246094	11.225548	30.000000
11.242677	27.539062	11.242677	30.000000
11.258730	27.441406	11.258730	30.000000
11.270552	26.855469	11.270552	30.000000
11.290996	27.343750	11.290996	30.000000
11.308775	27.148437	11.308775	30.000000
11.323661	26.855469	11.323661	30.000000
11.340653	26.757812	11.340653	30.000000
11.352479	26.953125	11.352479	30.000000
11.372559	26.757812	11.372559	30.000000
11.390372	26.953125	11.390372	30.000000
11.403338	26.660156	11.403338	30.000000
11.422453	26.757812	11.422453	30.000000
11.438639	27.246094	11.438639	30.000000
11.455708	27.929687	11.455708	30.000000
11.471617	28.125000	11.471617	30.000000
11.483540	28.710937	11.483540	30.000000
11.499659	28.515625	11.499659	30.000000
11.517454	28.222656	11.517454	30.000000
11.533636	28.125000	11.533636	30.000000
11.549765	28.125000	11.549765	30.000000
11.565707	27.929687	11.565707	30.000000
11.582779	27.929687	11.582779	30.000000
11.598952	28.222656	11.598952	30.000000
11.614756	27.832031	11.614756	30.000000
11.631774	27.734375	11.631774	30.000000
11.647949	27.636719	11.647949	30.000000
11.659512	27.636719	11.659512	30.000000
11.681647	27.441406	11.681647	30.000000
11.692545	27.441406	11.692545	30.000000
